datetime_utc,price_fr,price_de_lu,spread,d_fr,d_de,hour,dow,x,y,rolling_vol,regime,u,v
2025-08-13 04:00:00+00:00,105.0,108.87,-3.8700000000000045,12.239999999999995,15.570000000000007,4,2,2.78515151515151,0.07484848484849138,17.472237842580213,calm,0.6257899231426132,0.5053800170794193
2025-08-13 05:00:00+00:00,103.24,107.52,-4.280000000000001,-1.7600000000000051,-1.3500000000000085,5,2,-20.860000000000003,-15.657878787878795,17.652529360702616,calm,0.04030742954739539,0.09530315969257046
2025-08-13 06:00:00+00:00,105.79,105.87,-0.0799999999999983,2.5500000000000114,-1.6499999999999915,6,2,-8.79090909090908,0.023333333333341866,17.426603187202915,calm,0.18684884713919728,0.5012809564474808
2025-08-13 07:00:00+00:00,94.1,93.6,0.5,-11.690000000000012,-12.27000000000001,7,2,-3.722424242424254,0.9430303030302927,16.896854969734107,calm,0.33663535439795045,0.5525192143467123
2025-08-13 08:00:00+00:00,90.0,89.26,0.7399999999999949,-4.099999999999994,-4.339999999999989,8,2,18.180000000000007,18.3978787878788,17.784707762366313,calm,0.9398804440649018,0.9233134073441503
2025-08-13 09:00:00+00:00,71.0,68.2,2.799999999999997,-19.0,-21.060000000000002,9,2,-3.7587878787878815,-4.731818181818188,16.718985465871956,calm,0.3339026473099915,0.2973526900085397
2025-08-13 10:00:00+00:00,63.48,44.29,19.189999999999998,-7.520000000000003,-23.910000000000004,10,2,-3.0530303030303045,-9.254545454545458,15.402315828319969,calm,0.3607173356105892,0.1870196413321947
2025-08-13 11:00:00+00:00,47.01,27.89,19.119999999999997,-16.47,-16.4,11,2,-11.39212121212121,-9.86090909090909,16.185787679181523,calm,0.13424423569598634,0.17745516652433818
2025-08-13 12:00:00+00:00,42.99,41.66,1.3300000000000054,-4.019999999999996,13.769999999999996,12,2,-0.43181818181817855,12.127575757575753,16.46665703449941,calm,0.4783945345858241,0.8686592655849701
2025-08-13 13:00:00+00:00,70.9,70.9,0.0,27.910000000000004,29.24000000000001,13,2,26.65575757575758,19.027878787878798,16.456894333964648,calm,0.9731853116994023,0.9272416737830914
2025-08-13 14:00:00+00:00,84.3,84.3,0.0,13.399999999999991,13.399999999999991,14,2,7.201515151515142,-4.053030303030308,15.137463629864826,calm,0.794534585824082,0.32040990606319386
2025-08-13 15:00:00+00:00,96.64,96.64,0.0,12.340000000000003,12.340000000000003,15,2,-2.1175757575757554,-12.085454545454542,15.07303106896168,calm,0.4035866780529462,0.1421007685738685
2025-08-13 16:00:00+00:00,115.78,115.34,0.4399999999999977,19.14,18.700000000000003,16,2,-1.630909090909089,-6.390909090909087,14.05256761085116,calm,0.426131511528608,0.2520922288642186
2025-08-13 17:00:00+00:00,150.09,193.3,-43.21000000000001,34.31,77.96000000000001,17,2,8.810000000000002,51.111515151515164,15.54040035000743,calm,0.8286934244235696,0.9899231426131512
2025-08-13 18:00:00+00:00,155.1,226.64,-71.53999999999999,5.009999999999991,33.339999999999975,18,2,-2.539090909090916,29.341212121212102,16.42956738803476,calm,0.3851409052092229,0.9637916310845431
2025-08-13 19:00:00+00:00,153.0,154.52,-1.5200000000000102,-2.0999999999999943,-72.11999999999998,19,2,6.020606060606067,-47.577878787878774,17.9249821978981,calm,0.7593509820666098,0.009393680614859094
2025-08-13 20:00:00+00:00,123.21,123.21,0.0,-29.790000000000006,-31.310000000000016,20,2,-23.35181818181819,-11.553333333333349,18.52620174632353,calm,0.030230572160546542,0.14944491887275832
2025-08-13 21:00:00+00:00,106.27,106.27,0.0,-16.939999999999998,-16.939999999999998,21,2,-5.379696969696971,-5.516363636363634,18.61526554608586,calm,0.284201537147737,0.2742954739538856
2025-08-13 22:00:00+00:00,98.1,98.1,0.0,-8.170000000000002,-8.170000000000002,22,2,4.500882352941176,-0.6914705882352958,18.252199522801547,calm,0.7067463706233988,0.46336464560204954
2025-08-13 23:00:00+00:00,92.0,92.0,0.0,-6.099999999999994,-6.099999999999994,23,2,4.662500000000007,-1.2497222222222168,18.307591594560805,calm,0.7123825789923143,0.43125533731853116
2025-08-14 00:00:00+00:00,88.45,88.45,0.0,-3.549999999999997,-3.549999999999997,0,3,-0.38388888888888495,-0.02138888888888646,18.23982973113488,calm,0.4797608881298036,0.49888983774551665
